reviewId,content,score,sentiment
8c78081a-f495-4e59-93e1-0a28f74aa808,good game endless game,5,negativo
f75a6954-350d-4d3d-96ef-914e66af09b8,excellent timepass fun game,5,positivo
bb7cd962-9def-40ba-b9b4-5c1852fc8a52,superb experience playing game,5,positivo
0647b44f-2f2d-4ec6-83bd-e1f0709e70fc,game fun also increases ability think order win,5,positivo
ce9a94c5-2054-43f2-a73d-126a28708bec,good sometimes levels need use extra moves overall good,3,positivo
ffd51952-cd2f-427b-adf1-2e148794dcf3,level 12000 ive decided leave game alone reasons due changes game little fishes game used multiples helping click one moving around longer go need stack cake challenge many popups barely enough time complete first challenge order get pinata exploding piece want spend lot im done,1,negativo
20cc30d3-aa32-4c8e-b78b-3eedad2c8805,spermint snow man hate urging avoid levels like game awsome alien levels tidy,4,negativo
922e9492-e4c5-410c-bfae-13ef5e915b1e,nice funny enjoyably playing,5,positivo
f8df70ca-0e45-47d8-ba53-ef98a6436690,keeps making lose winning streaks telling connecting store run moves last time 42nd win row previous im pretty sure streak 87,1,positivo
3bbd2680-7888-4b39-b8fa-12b974f4ce60,winning prize 1st place switch second,1,positivo
a6b8fbcf-fe8c-429e-a03e-3cfb0595aea7,miss points set every game see well players,5,negativo
87acc2df-5e6d-4b1b-9da3-b4c152bf37f0,great way pass time,5,positivo
e560fdc3-9a3d-43ff-9787-ad12e106ddaf,take away timed boosts run lives cheap move purchases already overpriced,1,positivo
3f6d4112-f98f-4388-ae40-b2d6921bedbf,match 3 game fun power ups cute aesthetic,5,positivo
3771a19c-79a7-4f53-99be-ebbd9180d7fe,fun game good time killer,5,positivo
39e4d151-4a2e-49f4-8c42-d34cef175340,love tweaks yall done thanks,5,positivo
cddc0c84-42d7-4910-931e-160bd2b4fe33,favorite game ever love,5,positivo
b29b243a-3671-41fc-885e-a87d47da3578,awesome great time filler,5,positivo
991e1915-e945-4e96-9b33-8ba72790c19c,server bad even though internet working im able watch ads level failure able buy moves gold even sufficient gold account,1,negativo
48954f52-cde4-44d6-84f5-77bffdebc3b1,im high af game great,5,positivo
0843aad7-df26-4fa3-8ef8-838f76ebcbc6,lot fake ads dont get reward even watching please control,1,negativo
b114118b-7585-4262-86b2-9a895caa0337,second time week finish episode graphic 30 gold pops gold isnt applied ridiculous,1,negativo
ace72022-6286-4231-a09e-f4b0f996456b,best game ever good cant stop playing,5,positivo
23353a56-2c1f-405f-a2d4-c465c71befec,word tjis game people game,5,negativo
df5d5ece-b30e-499b-8f9a-bb1deb2b01c7,im never going play game,1,negativo
a4d90541-e7f6-45c6-8d5a-b1848a7f4515,brilliant fantasy sweet adventure,5,positivo
89cbed0e-c7b6-4eec-b38f-20a738116da3,amazing superb mind relax,5,positivo
371b35df-9131-487f-b1e5-e9dae6ecf7fe,nakakatulong sa aking isipat kahabagan health,5,neutral
3ecd4fa2-8b3a-46e2-9120-e9d44f1f77d9,play many commercials hulu,1,positivo
901d4e21-ffd3-40eb-b6bb-5ae5a8364e2f,good timewaster tired match 3 games,4,positivo
b358927d-bfb9-46ec-9649-104244a3e23c,level 686 glitches said possible switches level failed given chance try lost win streak challenge 19th level 21 missed least 60 gold bars invested probably hundred get dumb know didnt get back either rigged poorly built,1,negativo
5e891c6b-9b32-4740-a9b5-1dfadd4f7ab9,amazing super good game,5,positivo
d49679bf-dd09-476b-a52d-9ba67f9766f3,suddenly inventory reduced zero frustrating,3,negativo
e8c45161-7eb7-4f5f-b2a0-e680771a72a9,enjoyable first gets point becomes impractical play without spending money,4,positivo
9769d1f3-13cd-41a4-9c35-e1b9dac49bb4,like game passes time away bit challenging,5,positivo
241f99e5-a4b0-4ef1-852e-3ab5bfa29d20,game really mind blowing,5,negativo
bc4a175e-04ce-4223-a770-523d7770cd0f,good game pass time,5,positivo
8d68a787-91fd-4cfa-93e2-8ed52b61fab6,good way waste time bored,1,negativo
64f359ce-3a57-4d6e-aa57-cf26418a5248,fun beginning game progresses almost impossible continue without paying,5,negativo
f29c901f-212f-4bd2-8b48-1a15cdcef5a4,love new updates changes sounds music really nice soft less aggressive loud opinion,5,positivo
33f25d08-8739-4f2c-9f8e-24318b0df4ba,love playing game helps mental health issues fin play children family,5,negativo
c8806dc8-26ae-4518-be14-4742af71c649,pretty good dont always get win,4,positivo
354204b6-fbb5-406e-a5ad-2c3fe3884641,fun game addicting nice game play fun nice relaxing game fun playing game candy crush saga nice game,5,positivo
fbf189ad-4fb9-4d24-aada-6e830f8b1730,ive lost several times whole screen plays games glitches ive reinstalled 2x hoping would better experience ill try 1 time reinstall game glitches dont improve uninstalling good time,2,positivo
8350b6ad-c2a9-4e35-bab5-18c17893b267,totally enjoyable totally love,5,positivo
1543e290-b0a3-41bf-b9a5-ecc69db852bb,cute lovey game love wow amazing super vvvvvvvvvv nice,5,positivo
e9cddcc4-8e67-41f9-82a0-8d2c1463f0b4,interesting gamei like muchour mind gets fresh playing gameyou must try make mood happy,5,positivo
7aa246ff-2302-49d0-9937-9882c7c22544,great long trips recommended,5,positivo
a166ccf6-69fa-4450-9e27-7b4d8e4de6e1,paid 2 times getting gold bars even money deducted gpaybut didnt got gold bars received money yet account p,1,neutral
8ca4b4d5-2b1b-45ba-a211-cc0439a3b4ab,jis hisab hard level dete ho us hisab moves bhi diya karo yr ye kabhi levels jayenge hi nhi 15 moves 500 moves ka task dete ho hai yr,1,negativo
8c3d33d8-7171-48f3-9c8a-b141ea50c74b,fun fun fun love game challenging give help condtant boosters play adds relaxing winning game time,5,positivo
98fed252-9958-4999-b6cb-a650bdc7e3ac,love play every day,5,positivo
40c57920-39e9-4995-8165-728b3f68d610,goodit keeps toesso addictive,5,neutral
babe535a-5fb6-4dc2-8ba6-abea6b1bfdf1,love game l relax,5,positivo
7652b4e6-0601-43e5-94c6-93b142fd2d48,still many pop ups let play game click 20 things main map area idgaf candy troll let play darn game,1,negativo
c7ceec2f-e9eb-437d-828e-42b4d1402b77,change review offensive saying game silly wikkle popups poopie wanted play wikkle game peace instead close 760 pop ups asking buy sowwi find review poopie hope dont offend poop poop poop,2,negativo
90080488-ea04-4367-9cfb-cbefad280b16,happy play game geme good fun play game,4,positivo
40e19fba-ed94-4b8e-b51c-0dabbb3fdd77,problemerror level 8329 final key doesnt come complete level even 10 moves remaining,1,positivo
658bf729-aff7-451d-9e8e-35dc494d3e23,worst game ever played play mobile games leisure period one map takes 40 try still cant complete dont provide point buy booster complete map totally boring,1,negativo
b91c6eac-0d38-42a1-b220-11e2f9064158,frustrating times keeps entertained still hooked game fun game awesome totally addicting fun game adding review say glitch paying season pass getting super frustrating ugh wish would away troll,3,negativo
2e2d098b-68e4-462e-b6c7-62edcdecbf23,falth game total stucked,1,negativo
0c22d758-e61f-4e64-b462-135759a05e25,loved fav game play,5,positivo
9b141579-bd0b-461c-a706-d0c7c245163e,good game mind fresh,5,positivo
96a1992d-23f6-41ba-b890-75c45f0d3a4d,good offline game iam past 2 years played well great job owners company,5,positivo
727d9b29-8e83-4ee9-bc29-e15830546f5e,nice game full time pass mind blowing,5,positivo
3f4c2fb3-bc97-40e8-b453-76459710f3d9,nice wit tauf levels,5,positivo
a45b1eac-305f-425c-95f4-8b5e7c5e8c5a,got addicted candy crush ruined life 2 months worst game ever playing old candy crush score visuals better new candy crush sounds terrible new version candy crush extremely addictive uninstalling game perfect developers ruined updates,1,negativo
885de025-6071-40c6-bf7d-4de453e1fc4f,fun game get stuck buy gold,2,negativo
1c4167af-71f6-436e-8ec1-9b739d79db34,addiction playing game another level,5,negativo
1e97dbf8-11e5-4418-83a2-e117f88e2df5,good app playing turn screen switch back starts begining loss live strike,1,positivo
e367ce1c-3d29-4afa-8a8a-81c58598ca91,good game people ages play,4,positivo
129a4a29-1c98-41b2-830d-f67d495dc83f,great game pass time,5,positivo
a5ff44a6-f8f8-462e-8209-dca4c9656639,levels difficult beat make easier earn gold bars please contest impossible win,5,negativo
7d6f8540-41d9-4a6c-8d90-7642a127b0e8,game gets addictive every time play still keep coming back,5,negativo
45a6dc30-2359-4ead-a798-ab5b940d13dc,stress free game game favorite game,5,negativo
8080f8f2-2518-411a-9d62-d859144967d5,game best like game,5,positivo
03976e17-bfd3-4ee9-aa4c-5adaf07cf139,entertaining fun pass time road game addictive,5,positivo
64911285-2179-4382-95ab-cad7f9c28a5a,love game except get stuck level long loses fun play relax able beat level days stressful relaxing,4,positivo
b0c4e81f-b480-4759-80f1-86fd1c4c4522,mother dearest plays dis game dime tink veryyy fun 8 years old bc clue whats going im 8 tho,5,negativo
3beeb5f9-2b5f-4749-a870-9f9df5aad0ff,game much fun relaxing must pretty effects love prizes must want get away relax worlds hustle bustle,5,positivo
7dca5a5b-ffae-4d75-81c7-c92d73d806ec,make candy royale optional,1,neutral
dec9f5e9-5be6-436e-bb15-0a47ebcf223b,sick kicked middle game losing boosters almost level 5800 programers needs help rewrite need servers need something leave,1,negativo
0b614551-d44e-4804-ab27-d8a4020847c1,playing last 10 years good experience,5,positivo
da2a5107-ce7f-4dec-b74a-be1df1157e25,320 completely money minded,1,positivo
0fcab0e5-5cf0-4641-9698-9f7039caec03,nice one game maza gaya,5,positivo
af29f522-efd1-48be-a341-33507a092ebc,levels hard fun please fun playing candy crush saga hard im fedupp cant afford buy gold bars frustrating level hard hard fun even easy levels hardno youse play levels hard boosters win feduplevels hard realy fedupp advertizements long irretatinglevels hard sdvertizes long levels hard boosters win fed upp fun play,5,positivo
cdff2ce3-f16d-4640-a941-fca57ad551c4,wonderful game realy like,5,positivo
96c25143-2d21-4fb1-9bb5-331c4e0d68f6,time pass best game,5,positivo
3d22de5f-27d3-4727-ad4d-965297df0313,good game intresting also,5,positivo
d20451ae-65d7-43c0-ab87-b3a5020cc453,ridiculous lately many ads top,1,positivo
48fda77a-784a-41ce-88a4-eef787ec3729,best mind blowing game,4,positivo
7372cb1e-8741-4c0e-b2a1-e1106991200e,many fake apps ads game due diligence allowing ads,3,negativo
f966bc13-3c47-4216-8ffe-d01944dba443,nice game need stuff help sometimes play days go,4,positivo
58a86617-ceea-4a66-b243-76c84ac79488,love play game feel bored,5,negativo
0ec4103f-552a-4699-ad9e-1ed469e74825,good game pass time,5,positivo
39589e32-bc90-467b-a065-4efe009937e4,open game app showing terms conditions play game read terms wanna play game want accept conditions terms conditions share personal data worst thing sharing data play game one likes share personal datas im gonna uninstall app worst experience ever,1,negativo
df8fd9c0-6f31-4264-90f1-b88d85873278,best mind numbing game,5,positivo
7ed9309a-77ad-4cb6-8fb7-56ee2543958e,fun game super easy,5,positivo
110288ba-25c1-48f7-a28e-5d7f8446886f,love game cool game super,5,positivo
78a66879-2247-4166-aa70-9bec78257a9a,great game fun play easy,5,positivo
522c938f-fb25-442e-9d2e-979e3b61bf5d,well im bck tell app works note10 dwn loaded game thru facebook app like pet rescue saga leme connect fbook updated fixed rate 5 stars fixed thx fixing,5,negativo
da7adcc7-4bf1-40fd-b298-04d74f6ab027,good aap tym pass memories upgraded,5,positivo
07ac2ed0-d7d6-4446-8521-76bd9e6f6647,instant classic great way pass time waiting doctors visit standing line whatever,5,positivo
6dd74299-77d0-4b74-8067-3d7d377c00a8,purchased coins worth20rupees money debited account got unsuccessful refund money,1,neutral
5744d521-4c05-44ed-91cd-2e2de63f084b,kids said like sub candy crush,5,neutral
a02966e9-f054-4951-9f17-f92da928b22b,cool game kill time,3,negativo
951ade42-fc86-4da0-8cbc-50c7f3eade69,fun game play addictive,5,negativo
d7031905-2315-40b8-80e1-72f6e56d7397,amazing game luv game,5,negativo
703c1318-c787-4b35-8b3b-b7d37560c658,yeah good game play least 100 levels day,5,negativo
bf21e454-3603-47b0-bb60-717ea0c6906f,always fun help unwind relax always loved game,5,positivo
8674c62b-6823-49d3-8b3b-2f90259eb19d,love game little upset somehow deleted phone start,5,negativo
c101d1cf-6f32-4665-96f3-de102ac6508a,updated review let know realized need adds almost ready stop playing temu adds never annoyed much waiting get try close keeps opening temu windows doesnt make game fun anymore like game level 3939 shows much giving 1 star used play friends put cartoon people compete dont like,1,positivo
71369316-e654-4cb3-b726-ccbfff86fcf1,game beutiful mind fresher,5,negativo
106e7f0f-ed7c-41a0-9929-4bd94ebe13b6,starting level 1 ughh,5,neutral
972b5d75-d2c4-442f-a703-1c7e78e31994,business ther watching videos ther give good choise old candyy,2,positivo
e470e2e1-eab1-4efb-b491-ece642e0d061,pay win suck uninstalling,1,positivo
c3edda72-180c-4f28-9d91-c5490e1d3db2,lots come join us crush soe candy,5,neutral
7cdd8fdf-bc02-4201-b57a-ffc057f80f75,quite blast play always redone levels hard put,5,negativo
c5a7e963-6837-41a6-b872-9b7e317de10f,good game also fun free time,5,positivo
77027644-0ea9-48d8-9491-f6ee36f918a5,fine theres much jank stages bit predatory microtransaction bs,4,positivo
0035580c-8f96-497e-8817-1cfa923468b7,relaxing game 4 sure,5,positivo
b9341f37-b00c-4f5f-ba99-12dc18d9e0c6,love love love gamevery fast paced enjoying playing,5,positivo
3c9409cf-6777-473f-819a-bb9f2d9fa0a7,would like booster ads back,3,neutral
bd5fb3a6-46c4-46cc-a3ce-f979ed357350,fun easy got harder,5,positivo
1f3478b7-b7e0-4bae-9724-38ebef542c3d,game give loads fun life end boredom,5,negativo
ec5c1965-1823-4ecd-a221-9e8de6e026ae,tried force players spend money dont levels getting harder harder small chance moves sometime lost candy bombs reason middle game,1,negativo
20a36f63-db27-4dda-9ab0-7f50dab54dca,game fun graphics good specifically stick puppet scary looking could much better,4,positivo
1c2a5226-1bc7-482b-9efb-24c882dc2eb2,dissapp0inted whenever lost life,5,neutral
cb493138-09ec-45ed-80d6-141b4300bc6f,good good excellent game,5,positivo
5f1cf7f6-429b-4baf-bfd2-bf535f9002d6,game fun reason rate 4 stars wastes lack time,4,negativo
ec5e44d4-301a-4cd2-83a3-ea3df5bb0f86,multiple times game screen rotate game process close progress lost,1,negativo
2f9cd050-e702-4d81-a13f-89bdb71157e2,great experience like grandsons play also,5,positivo
db0d7603-2f07-4f54-8672-ccafd65cd516,amazing game im interested,5,positivo
03676f15-3e10-48b0-8407-a656ce11be4d,game challenging new levels new graphics difficult accumulate points boosters done fun,5,positivo
83b2e65e-1c42-489a-8c7d-7b8b86060ebf,enjoyable im needing pass time,5,positivo
bdc6f62f-126d-44b9-b651-23e0cb472fd2,enjoyed game gave experience,5,positivo
f0699fa0-b407-4567-afcb-69b6d0986972,fun game lots rewards,5,negativo
9057cd3e-7050-4d31-a7b0-7d32936337eb,classic game happy 2025,5,positivo
59a70d10-66ed-493c-b981-ddd90c9d3811,many hard levels lot bonus goodies,4,positivo
6f7bba04-73a7-4342-b70b-d4e35d9b788e,good game pass time,5,positivo
726828d0-e359-48d0-9dba-0875b2264def,multiple games lots options obtain,5,neutral
f06cea64-9b67-4981-bb74-e514a6c1f476,old gold remember playing moms phone,5,positivo
c0e8d9be-eb9b-455f-8951-828d43770cbd,used love game turned screws players wring last penny completely broken fish matched used produce 3 one also used hit block need break hits random block amount moves every level reduced good less half would need complete level found playing less less changes,2,negativo
5dd5cb4d-4860-4727-919f-a63d77c3ec33,really enjoy playing game especially im online also play im offline fun,5,positivo
392bbb31-8827-4fda-a8be-c8aa8c66e020,best game ive ever played,5,positivo
09df491f-7374-4e3f-820d-9cc35307d77a,amazing game addictive also love fact hard tasks giving brain teaser,5,positivo
ab8b3631-69c6-422c-bec8-578fd1cbbf9d,awesome play nonstop love lol,5,positivo
5a830570-6c3e-4691-9098-62285ca726e4,good games verry happy nice game,5,positivo
93e9efa2-4976-428a-9de8-9aee114da369,app cheats doesnt connect apps store continue last life yes checked internet connection working took screen shots back claims fun game definitely fair game app rips gold bars app allow access bonuses expired waiting life retry level wouldve passed likely delete support lack transparency accountability recommend,1,positivo
10f5529a-952b-459e-a7d0-f9b023b2015d,fun game cool nice,5,positivo
ec4b4241-734c-47fb-b2e1-618b7b5f6de0,llegu nivel 300 vuelve pay win cmo posible nivel pueda resolver menos 20 movimientos pidiendo destruir casi 1000 objetos hablar auto combos arruinan jugada casualmente funciona toque si si comprar ms jugadas,3,positivo
bacb6fd6-2ec6-4567-9ddc-3b19ff60347f,fantastic game never tired playing addictive,5,positivo
ef80837b-6137-4469-9e92-84d5beccb048,yes candy collect boosters win,5,positivo
af65f664-775d-4acc-9c98-33cbbc008970,fun game makes one think,5,negativo
d7bd5374-6688-4572-aa95-034380e47ae2,good game ive played quite problem ive got recently fish game new update fish horrible coz get use one fish helping provided levels hard kindly ask change back old fish three thank,1,negativo
d8e19e0c-603b-452a-aac3-fb84718dcd62,nice fact wait lives,4,positivo
8ef49743-dfe8-4592-adcf-f552b01b0271,sharps mindmind fresness game different activity,5,negativo
bed4d958-0cbc-45bb-a957-3c459db4b3c1,good game makes fight girlfriend,5,positivo
c08a6c62-71ef-4445-a52a-9eaa0dbe8c7e,please let play till end season 2025 style game new also please help play easy game give life lines please,5,negativo
fc8c51cc-3909-45b9-9ae7-8f92f639d7d2,dont know happens accidentally uninstalled installed old account found new feathers thats really impressive inventorysall comes 0zero imagine level upto 3000 5000 play inventory much,1,positivo
82e530f1-82d3-4a85-82af-91c601d65da5,good game good fun,5,positivo
5d13fd0e-83a4-4d55-976e-18808dfd345b,thought game supposed contain ads ive never option watching ads get extra moves,3,negativo
054efc9f-b303-46c7-8f68-78b85e2955c6,old player fb id hacked,5,positivo
a5fc2c67-80e7-4563-b507-8536e4766a6f,good game kill time,5,positivo
4d55339c-a2f9-4cfe-a7b3-3b0a40c5a340,please remove hard level many hard level accept normal please give extra moves make hard level,4,negativo
d63a0084-2b62-4c7c-9e4f-ab50c694b4a5,reswat mili 3 candy ki,5,neutral
9dcf7c97-a074-4ec9-a3d7-29aca92438e7,isse time pass achha ho jata hr game hmm boring feel krte isko kitna bhi khelo boring feel hota,5,negativo
6293070a-7810-459c-b96b-42c855af8aec,bahut acha hai good,5,positivo
a7cb0270-cd0d-46f3-8392-1bb8fb9a22f6,game crashes lot fix,1,negativo
b387e611-207c-4eef-b450-d776f1071857,best game enjoying daily,5,positivo
42766327-5249-4a5a-b35b-1352f3532a15,far great like challenge thats get far good still enjoying,5,positivo
e03fa46d-9116-4fce-91e7-437720e1faa1,great game nice event every stuff except store,4,positivo
df189312-1d8b-47fb-8427-71642fd52ae9,pls game started crashing yesterday tap ad crashes deleted reinstalled retrieved game progress 18000 got present level lost boosters annoying thing game still crashing pls fix,3,negativo
6d8a6c23-1f3e-43ee-9fd4-859bcaca7a31,nice game really good one time pass,5,positivo
828fedfc-2531-49b7-9a18-972c0ed6e644,amezing wow good gems,5,positivo
2966bd74-b963-4dd7-8c1a-b7d36731f7fe,decent enough game wondering google stopped allowing use play points game still buy items cant use points anymore,3,negativo
3d6a3ee1-8338-427b-87f7-db1b237916d9,one favorite game ever,5,positivo
c48352b4-86c9-4eb3-8d88-745a86fc410c,game awesome play keeps one busy entertained,5,positivo
ed42f2fd-7abd-4cc6-a7d7-067978d29f5b,indigo undala alambagh uddhamsheelata du gbbsf uchchhayog chk jaycha uchchaman full ik,5,positivo
8311ab31-d26d-4f07-a049-1ae6fbb72b17,love game much fun,5,positivo
94f31373-b8f4-4ec6-b0c4-cc5feac85350,love game please make candy crush movie 510,5,positivo
adb8ea4a-47d0-425c-ad6b-e7f247aaa437,everything saga stupid match 3 game like billions others make sound wow amazing call saga hey developers use word much looses impact stop calling games saga saga story like wheel time hobbit game,1,negativo
12707c96-5454-4ce1-b389-11d80f49d051,think add lives especially hard levels hardest level example level 1 give 15 lives level 230 plz give us like 40 lives bcz hard level give us 24 live expect us clear 150 ice 70 blocks fair give us lives hard hardesst level little lives easy levels jst good game love much,5,positivo
1d62f716-bd1a-4b27-95fd-d53c6267df75,good game best time passig,4,positivo
afc7e9e8-6aff-47f6-842c-aef460bae2ee,nice game play game fantastic,4,positivo
02579e40-f3da-4987-9f3f-c6a0cb00099d,keeps entertained kinda frustrated though,4,negativo
ac9a05a8-7512-481f-8827-be7fdaebdf5a,cosuming much mb gigabites,1,positivo
60c83651-be8f-4a19-9dd5-99a06bb3832b,new music makes relaxing satisfying play,5,positivo
16479b78-c794-4a3f-82db-b6b8d7b79f60,best game elders senior citizens also nothing,5,positivo
89aa53c8-6ed6-4980-bf54-0eade210674d,days due updates getting headache making forcefully buy things stupidity,3,negativo
863e2355-ffda-4065-867d-a30f7116b918,best game kill boredom,5,positivo
01f077f9-786e-41f3-a5a4-6ababa743f69,awesome game playing since 2021,5,positivo
b47f99a2-9e0b-45de-9ca5-4e87d4413804,like game thala fan,5,negativo
508dc6fe-a69e-4d85-be73-3a9793133dc2,like color action good categories,5,positivo
539c1b9f-b41a-4f11-b845-b43cc2051ae5,like much fun play,5,positivo
6c329eb4-a9b0-4dec-8b35-f91503632d68,game saying upgrade sent beginning,5,negativo
dc2e1226-6ec4-432b-89b2-e0dcac45058e,repetitive gets quite difficult,3,negativo
060ec737-7d85-41db-a38a-1a923a900347,awesome game experiencelove alot fun,5,positivo
f19f8d8a-0a63-4c9e-acdf-ac3fad189f02,one funnest longtime games planet still classic,5,positivo
bf2df79b-0231-4592-bdc7-47a19b6c107c,stress reliever waiting mylife level 2215,5,neutral
83eb9f2c-8380-4f15-ac55-1407eebc9b12,wished app earlierone million,5,neutral
f07186a1-0298-4dd2-a299-2aa9fdf84d66,enjoyable game hope loving game,5,positivo
9942b5b7-44ec-4f34-803a-3d6ac9860e0c,great game always fun win feel feel goodest times fun funnest times bombs goodest game ever liking keep playing fun crazy fun times stay tuned bombs fun game ive lost quite games store wouldnt let use money buy shop still closed fun,5,positivo
286e678a-f2ec-44b9-a8c9-f0b3384f0acb,addicting fun plz keep updating game players thanks,5,positivo
3bdca4e2-c2a8-4c66-9c9c-98ac836dc5af,game next day discuss application resume minutes,5,negativo
a89651f5-2b51-4235-9bdd-e01c3319b51f,enjoy game order relax downside losing sleep wont put,4,neutral
dde56ef4-c93e-4953-8b88-e3cfba001328,best fun game relieve stress,5,positivo
bf257ea9-3a20-4e4d-8055-cb0c3637799b,amazing game relaxing fashionable best game,5,positivo
0b51417c-3c25-4536-ac2e-0937ebf29ea3,enjoyable relaxing game love,5,positivo
5f995e88-cbc1-4cd3-b2ef-0f117547bd69,pretty fun downside cant watch ads wo win power ups moves pay everything,4,positivo
97df7ef6-650c-43b6-bd6d-cf607e3684dd,best game ever could play hours love ityesss,5,positivo
aa71f495-ba21-419f-b301-c4aa9f5f30a1,dont understand makes win 3 starts many points time determines tend reply get 3 stars run lives etc pay lives cant afford tends take away relaxing part thank,3,positivo
3c82acd8-12e6-4cc3-a9a9-0439da65e9a2,happy add starts game,5,positivo
e21bed57-38d2-4ccc-9b29-1b6d5190fd01,receiving extra moves end game,5,negativo
aaf7694c-c453-474d-b76f-83aaf4196b88,great keep experience simple keep improving great game,5,positivo
3e81c732-5296-4201-a908-79e4eaf06911,really like game fun easy really like changes,5,positivo
15f7983f-5e02-492d-babf-9c9d04f2ea2b,super full time pass,5,positivo
b070ce23-6aac-4342-addd-e93ed126c3ca,liked video game keeps busy,5,positivo
67e271f0-0c1d-4cb1-a57b-0fafb9c02e36,havent played long time im really rusty new message game still best way get rid bluest far goodok little bit harder advance still exciting time get rid distraction way talk place thats best family bet good better ever,5,positivo
f21dc519-094a-4bf4-a33e-f6859650d9d9,candy crush relaxing game,5,negativo
733bf041-dfc7-4ec5-926d-b6b02b06a06f,love game great passing time great,5,positivo
e986bf61-1006-4865-aff8-ef5b0e83f7d8,im level 3100 race earn gold aside completing challenge,4,neutral
2c23b16a-1b73-4da7-9288-994140ca2698,nice gamei lot time spend,5,positivo
59272f6e-a8fc-4374-8889-4d448e2a7621,nice play youre bored,3,positivo
d9b135f1-8348-4460-a512-2bab592158da,super fun great graphics,5,positivo
0b04b82f-d935-4dc2-a05a-80a3942fdc79,still playing 10 years,5,neutral
07cbb116-0ce7-4e17-9586-049a6cfaba72,fun way pass time also helps calm anxiety,5,positivo
ba4ef910-b330-484c-bc34-29024721e2a6,koi help nahi milti hai customer care available,1,positivo
9a8f47ad-bbeb-414a-b9a5-22a400852d35,episode race start hard earn gold,4,negativo
360351f2-7493-4902-95fb-09885ae2b330,waste time dont stuck,1,negativo
a9ab8d56-2bf6-4c30-af53-1022179dcea9,perfect game5star totally enjoy love playing amazing love game,5,positivo
cd2ababc-b8ed-4b66-891b-99ee53aefc2d,im keeping original post however guys totally improved game full 180 game keep coming back vise really getting enough gold bars everyone afford pay game best one yall getting better game,5,positivo
ca0771bd-f3a3-450d-8798-4ecbe49d2ea2,fair bots get moves players,5,positivo
9689483e-ae80-4f64-a5a3-8850a17dbcc1,love candy crush best game ever great boosters lots fun levels super challenging long lasting,5,positivo
38afe35c-1dbc-4dd1-a21c-4805e5e9ed66,good game love game,4,positivo
5dedf7d7-32da-4822-bd1c-d1c4facbd5b1,fun play n beat games,5,positivo
3965fa63-f1fb-45ea-97f1-2da0463c139b,got new s25 phone sudden game slow even press double arrows bottom right doesnt help cant even play game anymore slow game date happening,1,negativo
d35717cb-b4ec-48eb-94e5-33cb038d7d1e,game fun itis makes happy,4,positivo
2fa63376-35d6-42a9-9e32-a05c32240ae5,super ra iruku indha game,5,negativo
3250f74c-9057-4597-80dc-8a3446acbcfa,really calming 1 complaint think make gold gatherable barely get gold dont know something hope fix,4,negativo
1d1cfc69-d1b5-464d-91ad-31e05479afaf,beautiful colors cute music fun game,4,positivo
9769d13a-5a27-47ad-ac3c-163487406d89,good game road trip nun challenge brain,5,positivo
e6682c16-c2ac-48ec-83e2-89ce1a54995e,ok like play game,5,positivo
ae778637-6bcc-4d14-b2dd-f3d0c22fe9c0,3rd time started game keep losing,5,negativo
e10de7cb-bb86-4c98-bb11-c4544f73c877,always fun great way pass time,5,positivo
01a80fbd-b4f9-45a5-a0b1-699cd26935e9,fun hours lives refill fast,5,positivo
cdfa35e3-b937-4b72-8d92-c8ba49037add,doesnt let enter date birth uninstalled,1,neutral
c80a40f9-acc4-4af3-84b2-ce06900f7829,really great game easy straight forward great play overly difficult,4,positivo
7077cd71-8d53-4d0d-8626-b5d405fa11e9,great game challenging much times,5,positivo
fc6775ab-8333-4594-81a2-3678b473396c,ive playing candy crush saga long time always enjoyed recent updates winning hard levels become nearly impossible takes 10 tries pass level makes game feel frustrating rather fun seems like difficulty increased push players buy boosters instead relaxing game feels irritating please bring back balanced gameplay,4,negativo
66432497-1474-4bbd-b2b2-6ff668445bdc,people lost life savings game yknow dummy whales,1,negativo
f872c465-ab2f-40e9-8d25-d0f6e99177fa,ca nit update candy crush,3,neutral
620d2191-a83a-4bad-aa55-2465eb8ec5a2,good game almost ads music amazing game even better defenitely worth,4,positivo
2809d9bc-4f22-45c5-9c74-4bab6baa2d2d,captivating game though tough reach hard levels u play 6 timesstill love updates pleasethank,4,negativo
40178ff6-42c4-4802-8ddc-6feaa78ea224,fun fun fun bihhh everyday usage,5,positivo
a8166e19-10d4-478a-80cb-19b52b35b7b8,app crashing frequently useless updates tough get thru level post 12k levels god knows new updates app keeps crashing progress rewards lost developers lost edge maintaining app good condition probably remove app completely,1,positivo
783154d2-d8bd-49ed-b3be-bb607a32072b,much love candy crush,5,positivo
8162cfae-4de6-401a-a7e7-8051ba90c5ba,love game makes feel calm play,5,positivo
4ec83632-cbf7-4648-a39f-70c758534bd7,hey man im sorry,1,negativo
9606013b-a0c2-4f38-9c5d-41752c481207,one hand game considered classic mobile game reason may clone bejeweled popcap bejeweled wasnt first match 3 game either hand apps ads game deceptive obnoxious advertise even though already,2,negativo
007b40b6-4112-41d3-989c-1fce74724adf,fun brain game enjoyable,4,positivo
c2483245-6fd7-4858-91d8-ea7f09a7fd80,fare reach top level 10000 cant recv extra moves types help reach topest level,5,positivo
f9d7cf77-331c-4b44-aeb6-506d09260603,love bit much going sometimes,4,positivo
